State,NAME,Year,Energy,value,INTPTLAT,INTPTLON
HI,Hawaii,2014,Biomass,11264,19.8281671,-155.4950421
IA,Iowa,2014,Biomass,241810,42.0700227,-93.4933492
ID,Idaho,2014,Biomass,41169,44.348422,-114.558854
IL,Illinois,2014,Biomass,172932,40.1028754,-89.1526108
IN,Indiana,2014,Biomass,120034,39.9013136,-86.2919129
KS,Kansas,2014,Biomass,47100,38.4985464,-98.3834298
KY,Kentucky,2014,Biomass,63514,37.5336844,-85.2929801
LA,Louisiana,2014,Biomass,159767,30.708319,-91.6046207
MA,Massachusetts,2014,Biomass,66337,42.1565196,-71.4895915
MD,Maryland,2014,Biomass,55815,38.9466584,-76.6744939
ME,Maine,2014,Biomass,118852,45.4092843,-68.666616
MI,Michigan,2014,Biomass,163083,44.8441768,-85.6604907
MN,Minnesota,2014,Biomass,175059,46.3159573,-94.1996043
MO,Missouri,2014,Biomass,79640,38.3507508,-92.456782
MS,Mississippi,2014,Biomass,76960,32.6864714,-89.6561377
MT,Montana,2014,Biomass,9310,47.051177,-109.6348174
NC,North Carolina,2014,Biomass,157093,35.53971,-79.1308636
ND,North Dakota,2014,Biomass,25429,47.442174,-100.4608258
NE,Nebraska,2014,Biomass,117176,41.543305,-99.8118641
NH,New Hampshire,2014,Biomass,44295,43.6727945,-71.5841886
NJ,New Jersey,2014,Biomass,71966,40.1072744,-74.6652012
NM,New Mexico,2014,Biomass,18850,34.4346844,-106.131618
NV,Nevada,2014,Biomass,10736,39.3310928,-116.6151469
NY,New York,2014,Biomass,145682,42.9133974,-75.5962723
OH,Ohio,2014,Biomass,142101,40.4149297,-82.7119975
OK,Oklahoma,2014,Biomass,50325,35.5900815,-97.4867789
OR,Oregon,2014,Biomass,83199,43.9717125,-120.6229578
PA,Pennsylvania,2014,Biomass,166457,40.9046042,-77.8275233
RI,Rhode Island,2014,Biomass,7725,41.596485,-71.5264901
SC,South Carolina,2014,Biomass,134928,33.8741776,-80.8542639
SD,South Dakota,2014,Biomass,63557,44.4467957,-100.2381762
TN,Tennessee,2014,Biomass,108608,35.85846,-86.3496339
TX,Texas,2014,Biomass,241189,31.4347032,-99.2818238
UT,Utah,2014,Biomass,11209,39.3349925,-111.6563326
VA,Virginia,2014,Biomass,157860,37.5222512,-78.6681938
VT,Vermont,2014,Biomass,20689,44.0589536,-72.6710173
WA,Washington,2014,Biomass,130382,47.4073238,-120.5757999
WI,Wisconsin,2014,Biomass,155076,44.6309071,-89.7093916
WV,West Virginia,2014,Biomass,31604,38.6472854,-80.6183274
WY,Wyoming,2014,Biomass,5106,42.9896591,-107.5443922
AK,Alaska,2015,Biomass,7438,63.347356,-152.8397334
AL,Alabama,2015,Biomass,191516,32.7395785,-86.8434469
AR,Arkansas,2015,Biomass,94352,34.8955256,-92.4446262
AZ,Arizona,2015,Biomass,35614,34.2039362,-111.6063449
CA,California,2015,Biomass,343853,37.1551773,-119.5434183
CO,Colorado,2015,Biomass,41793,38.9937669,-105.5087122
CT,Connecticut,2015,Biomass,40434,41.5798637,-72.7466572
DC,District of Columbia,2015,Biomass,1510,38.9042429,-77.0165243
DE,Delaware,2015,Biomass,6064,38.9985661,-75.441644
FL,Florida,2015,Biomass,254206,28.3989775,-82.5143005
GA,Georgia,2015,Biomass,272773,32.6295789,-83.4235109
HI,Hawaii,2015,Biomass,11536,19.8281671,-155.4950421
IA,Iowa,2015,Biomass,252663,42.0700227,-93.4933492
ID,Idaho,2015,Biomass,49280,44.348422,-114.558854
IL,Illinois,2015,Biomass,161366,40.1028754,-89.1526108
IN,Indiana,2015,Biomass,121519,39.9013136,-86.2919129
KS,Kansas,2015,Biomass,46074,38.4985464,-98.3834298
KY,Kentucky,2015,Biomass,54861,37.5336844,-85.2929801
LA,Louisiana,2015,Biomass,144696,30.708319,-91.6046207
MA,Massachusetts,2015,Biomass,65340,42.1565196,-71.4895915
MD,Maryland,2015,Biomass,49626,38.9466584,-76.6744939
ME,Maine,2015,Biomass,124306,45.4092843,-68.666616
MI,Michigan,2015,Biomass,174350,44.8441768,-85.6604907
MN,Minnesota,2015,Biomass,177865,46.3159573,-94.1996043
MO,Missouri,2015,Biomass,69183,38.3507508,-92.456782
MS,Mississippi,2015,Biomass,72718,32.6864714,-89.6561377
MT,Montana,2015,Biomass,18509,47.051177,-109.6348174
NC,North Carolina,2015,Biomass,149414,35.53971,-79.1308636
ND,North Dakota,2015,Biomass,27920,47.442174,-100.4608258
NE,Nebraska,2015,Biomass,117780,41.543305,-99.8118641
NH,New Hampshire,2015,Biomass,51158,43.6727945,-71.5841886
NJ,New Jersey,2015,Biomass,60923,40.1072744,-74.6652012
NM,New Mexico,2015,Biomass,20759,34.4346844,-106.131618
NV,Nevada,2015,Biomass,12492,39.3310928,-116.6151469
NY,New York,2015,Biomass,159788,42.9133974,-75.5962723
OH,Ohio,2015,Biomass,136718,40.4149297,-82.7119975
OK,Oklahoma,2015,Biomass,47682,35.5900815,-97.4867789
OR,Oregon,2015,Biomass,93030,43.9717125,-120.6229578
PA,Pennsylvania,2015,Biomass,172458,40.9046042,-77.8275233
RI,Rhode Island,2015,Biomass,9005,41.596485,-71.5264901
SC,South Carolina,2015,Biomass,127922,33.8741776,-80.8542639
SD,South Dakota,2015,Biomass,67600,44.4467957,-100.2381762
TN,Tennessee,2015,Biomass,106090,35.85846,-86.3496339
TX,Texas,2015,Biomass,232635,31.4347032,-99.2818238
UT,Utah,2015,Biomass,14950,39.3349925,-111.6563326
VA,Virginia,2015,Biomass,157240,37.5222512,-78.6681938
VT,Vermont,2015,Biomass,26768,44.0589536,-72.6710173
WA,Washington,2015,Biomass,139494,47.4073238,-120.5757999
WI,Wisconsin,2015,Biomass,162296,44.6309071,-89.7093916
WV,West Virginia,2015,Biomass,19404,38.6472854,-80.6183274
WY,Wyoming,2015,Biomass,8520,42.9896591,-107.5443922
AK,Alaska,2016,Biomass,7939,63.347356,-152.8397334
AL,Alabama,2016,Biomass,193342,32.7395785,-86.8434469
AR,Arkansas,2016,Biomass,92703,34.8955256,-92.4446262
AZ,Arizona,2016,Biomass,35376,34.2039362,-111.6063449
CA,California,2016,Biomass,348885,37.1551773,-119.5434183
CO,Colorado,2016,Biomass,43904,38.9937669,-105.5087122
CT,Connecticut,2016,Biomass,44294,41.5798637,-72.7466572
DC,District of Columbia,2016,Biomass,1888,38.9042429,-77.0165243
DE,Delaware,2016,Biomass,6013,38.9985661,-75.441644
FL,Florida,2016,Biomass,250946,28.3989775,-82.5143005
GA,Georgia,2016,Biomass,258874,32.6295789,-83.4235109
HI,Hawaii,2016,Biomass,12771,19.8281671,-155.4950421
IA,Iowa,2016,Biomass,257021,42.0700227,-93.4933492
ID,Idaho,2016,Biomass,43288,44.348422,-114.558854
IL,Illinois,2016,Biomass,168995,40.1028754,-89.1526108
IN,Indiana,2016,Biomass,127907,39.9013136,-86.2919129
KS,Kansas,2016,Biomass,47187,38.4985464,-98.3834298
KY,Kentucky,2016,Biomass,56766,37.5336844,-85.2929801
LA,Louisiana,2016,Biomass,161074,30.708319,-91.6046207
MA,Massachusetts,2016,Biomass,65336,42.1565196,-71.4895915
MD,Maryland,2016,Biomass,49295,38.9466584,-76.6744939
ME,Maine,2016,Biomass,105685,45.4092843,-68.666616
MI,Michigan,2016,Biomass,170048,44.8441768,-85.6604907
MN,Minnesota,2016,Biomass,178079,46.3159573,-94.1996043
MO,Missouri,2016,Biomass,69938,38.3507508,-92.456782
MS,Mississippi,2016,Biomass,75234,32.6864714,-89.6561377
MT,Montana,2016,Biomass,19325,47.051177,-109.6348174
NC,North Carolina,2016,Biomass,148933,35.53971,-79.1308636
ND,North Dakota,2016,Biomass,30979,47.442174,-100.4608258
NE,Nebraska,2016,Biomass,123968,41.543305,-99.8118641
NH,New Hampshire,2016,Biomass,47097,43.6727945,-71.5841886
NJ,New Jersey,2016,Biomass,63859,40.1072744,-74.6652012
NM,New Mexico,2016,Biomass,20853,34.4346844,-106.131618
NV,Nevada,2016,Biomass,13047,39.3310928,-116.6151469
NY,New York,2016,Biomass,158573,42.9133974,-75.5962723
OH,Ohio,2016,Biomass,137639,40.4149297,-82.7119975
OK,Oklahoma,2016,Biomass,51514,35.5900815,-97.4867789
OR,Oregon,2016,Biomass,91575,43.9717125,-120.6229578
PA,Pennsylvania,2016,Biomass,170677,40.9046042,-77.8275233
RI,Rhode Island,2016,Biomass,8396,41.596485,-71.5264901
SC,South Carolina,2016,Biomass,130470,33.8741776,-80.8542639
SD,South Dakota,2016,Biomass,68366,44.4467957,-100.2381762
TN,Tennessee,2016,Biomass,106795,35.85846,-86.3496339
TX,Texas,2016,Biomass,256439,31.4347032,-99.2818238
UT,Utah,2016,Biomass,16502,39.3349925,-111.6563326
VA,Virginia,2016,Biomass,152582,37.5222512,-78.6681938
VT,Vermont,2016,Biomass,24453,44.0589536,-72.6710173
WA,Washington,2016,Biomass,148567,47.4073238,-120.5757999
WI,Wisconsin,2016,Biomass,158734,44.6309071,-89.7093916
WV,West Virginia,2016,Biomass,20025,38.6472854,-80.6183274
WY,Wyoming,2016,Biomass,8154,42.9896591,-107.5443922
AK,Alaska,2017,Biomass,6849,63.347356,-152.8397334
AL,Alabama,2017,Biomass,197510,32.7395785,-86.8434469
AR,Arkansas,2017,Biomass,92785,34.8955256,-92.4446262
AZ,Arizona,2017,Biomass,36026,34.2039362,-111.6063449
CA,California,2017,Biomass,357504,37.1551773,-119.5434183
CO,Colorado,2017,Biomass,43827,38.9937669,-105.5087122
CT,Connecticut,2017,Biomass,40931,41.5798637,-72.7466572
DC,District of Columbia,2017,Biomass,1758,38.9042429,-77.0165243
DE,Delaware,2017,Biomass,6094,38.9985661,-75.441644
FL,Florida,2017,Biomass,258338,28.3989775,-82.5143005
GA,Georgia,2017,Biomass,252227,32.6295789,-83.4235109
HI,Hawaii,2017,Biomass,10036,19.8281671,-155.4950421
IA,Iowa,2017,Biomass,264630,42.0700227,-93.4933492
ID,Idaho,2017,Biomass,45905,44.348422,-114.558854
IL,Illinois,2017,Biomass,164490,40.1028754,-89.1526108
IN,Indiana,2017,Biomass,126943,39.9013136,-86.2919129
KS,Kansas,2017,Biomass,47028,38.4985464,-98.3834298
KY,Kentucky,2017,Biomass,59282,37.5336844,-85.2929801
LA,Louisiana,2017,Biomass,148718,30.708319,-91.6046207
MA,Massachusetts,2017,Biomass,60284,42.1565196,-71.4895915
MD,Maryland,2017,Biomass,47963,38.9466584,-76.6744939
ME,Maine,2017,Biomass,101229,45.4092843,-68.666616
MI,Michigan,2017,Biomass,167835,44.8441768,-85.6604907
MN,Minnesota,2017,Biomass,171774,46.3159573,-94.1996043
MO,Missouri,2017,Biomass,70459,38.3507508,-92.456782
MS,Mississippi,2017,Biomass,69523,32.6864714,-89.6561377
MT,Montana,2017,Biomass,19429,47.051177,-109.6348174
NC,North Carolina,2017,Biomass,151536,35.53971,-79.1308636
ND,North Dakota,2017,Biomass,35837,47.442174,-100.4608258
NE,Nebraska,2017,Biomass,124995,41.543305,-99.8118641
NH,New Hampshire,2017,Biomass,48274,43.6727945,-71.5841886
NJ,New Jersey,2017,Biomass,58103,40.1072744,-74.6652012
NM,New Mexico,2017,Biomass,20219,34.4346844,-106.131618
NV,Nevada,2017,Biomass,13557,39.3310928,-116.6151469
NY,New York,2017,Biomass,159814,42.9133974,-75.5962723
OH,Ohio,2017,Biomass,133648,40.4149297,-82.7119975
OK,Oklahoma,2017,Biomass,54885,35.5900815,-97.4867789
OR,Oregon,2017,Biomass,98857,43.9717125,-120.6229578
PA,Pennsylvania,2017,Biomass,170536,40.9046042,-77.8275233
RI,Rhode Island,2017,Biomass,8719,41.596485,-71.5264901
SC,South Carolina,2017,Biomass,134400,33.8741776,-80.8542639
SD,South Dakota,2017,Biomass,70726,44.4467957,-100.2381762
TN,Tennessee,2017,Biomass,101364,35.85846,-86.3496339
TX,Texas,2017,Biomass,255934,31.4347032,-99.2818238
UT,Utah,2017,Biomass,15990,39.3349925,-111.6563326
VA,Virginia,2017,Biomass,151865,37.5222512,-78.6681938
VT,Vermont,2017,Biomass,23957,44.0589536,-72.6710173
WA,Washington,2017,Biomass,143757,47.4073238,-120.5757999
WI,Wisconsin,2017,Biomass,157354,44.6309071,-89.7093916
WV,West Virginia,2017,Biomass,19090,38.6472854,-80.6183274
WY,Wyoming,2017,Biomass,8447,42.9896591,-107.5443922
AK,Alaska,2018,Biomass,7288,63.347356,-152.8397334
AL,Alabama,2018,Biomass,194478,32.7395785,-86.8434469
AR,Arkansas,2018,Biomass,93098,34.8955256,-92.4446262
AZ,Arizona,2018,Biomass,38188,34.2039362,-111.6063449
CA,California,2018,Biomass,356648,37.1551773,-119.5434183
CO,Colorado,2018,Biomass,44398,38.9937669,-105.5087122
CT,Connecticut,2018,Biomass,41808,41.5798637,-72.7466572
DC,District of Columbia,2018,Biomass,1991,38.9042429,-77.0165243
DE,Delaware,2018,Biomass,6177,38.9985661,-75.441644
FL,Florida,2018,Biomass,253895,28.3989775,-82.5143005
GA,Georgia,2018,Biomass,251520,32.6295789,-83.4235109
HI,Hawaii,2018,Biomass,9998,19.8281671,-155.4950421
IA,Iowa,2018,Biomass,273499,42.0700227,-93.4933492
ID,Idaho,2018,Biomass,47844,44.348422,-114.558854
IL,Illinois,2018,Biomass,159361,40.1028754,-89.1526108
IN,Indiana,2018,Biomass,130275,39.9013136,-86.2919129
KS,Kansas,2018,Biomass,49044,38.4985464,-98.3834298
KY,Kentucky,2018,Biomass,60393,37.5336844,-85.2929801
LA,Louisiana,2018,Biomass,144103,30.708319,-91.6046207
MA,Massachusetts,2018,Biomass,59643,42.1565196,-71.4895915
MD,Maryland,2018,Biomass,48251,38.9466584,-76.6744939
ME,Maine,2018,Biomass,103114,45.4092843,-68.666616
MI,Michigan,2018,Biomass,175364,44.8441768,-85.6604907
MN,Minnesota,2018,Biomass,178109,46.3159573,-94.1996043
MO,Missouri,2018,Biomass,73925,38.3507508,-92.456782
MS,Mississippi,2018,Biomass,68722,32.6864714,-89.6561377
MT,Montana,2018,Biomass,23163,47.051177,-109.6348174
NC,North Carolina,2018,Biomass,148764,35.53971,-79.1308636
ND,North Dakota,2018,Biomass,34894,47.442174,-100.4608258
NE,Nebraska,2018,Biomass,125731,41.543305,-99.8118641
NH,New Hampshire,2018,Biomass,45145,43.6727945,-71.5841886
NJ,New Jersey,2018,Biomass,56831,40.1072744,-74.6652012
NM,New Mexico,2018,Biomass,22983,34.4346844,-106.131618
NV,Nevada,2018,Biomass,14637,39.3310928,-116.6151469
NY,New York,2018,Biomass,165895,42.9133974,-75.5962723
OH,Ohio,2018,Biomass,134267,40.4149297,-82.7119975
OK,Oklahoma,2018,Biomass,56316,35.5900815,-97.4867789
OR,Oregon,2018,Biomass,100620,43.9717125,-120.6229578
PA,Pennsylvania,2018,Biomass,172650,40.9046042,-77.8275233
RI,Rhode Island,2018,Biomass,9090,41.596485,-71.5264901
SC,South Carolina,2018,Biomass,132158,33.8741776,-80.8542639
SD,South Dakota,2018,Biomass,73386,44.4467957,-100.2381762
TN,Tennessee,2018,Biomass,103084,35.85846,-86.3496339
TX,Texas,2018,Biomass,259620,31.4347032,-99.2818238
UT,Utah,2018,Biomass,16826,39.3349925,-111.6563326
VA,Virginia,2018,Biomass,160163,37.5222512,-78.6681938
VT,Vermont,2018,Biomass,27024,44.0589536,-72.6710173
WA,Washington,2018,Biomass,143779,47.4073238,-120.5757999
WI,Wisconsin,2018,Biomass,164417,44.6309071,-89.7093916
WV,West Virginia,2018,Biomass,21372,38.6472854,-80.6183274
WY,Wyoming,2018,Biomass,8273,42.9896591,-107.5443922
AK,Alaska,2019,Biomass,6723,63.347356,-152.8397334
AL,Alabama,2019,Biomass,191627,32.7395785,-86.8434469
AR,Arkansas,2019,Biomass,90911,34.8955256,-92.4446262
AZ,Arizona,2019,Biomass,38952,34.2039362,-111.6063449
CA,California,2019,Biomass,404977,37.1551773,-119.5434183
CO,Colorado,2019,Biomass,47513,38.9937669,-105.5087122
CT,Connecticut,2019,Biomass,41241,41.5798637,-72.7466572
DC,District of Columbia,2019,Biomass,2139,38.9042429,-77.0165243
DE,Delaware,2019,Biomass,6557,38.9985661,-75.441644
FL,Florida,2019,Biomass,239350,28.3989775,-82.5143005
GA,Georgia,2019,Biomass,259278,32.6295789,-83.4235109
HI,Hawaii,2019,Biomass,9502,19.8281671,-155.4950421
IA,Iowa,2019,Biomass,274750,42.0700227,-93.4933492
ID,Idaho,2019,Biomass,48823,44.348422,-114.558854
IL,Illinois,2019,Biomass,154765,40.1028754,-89.1526108
IN,Indiana,2019,Biomass,121269,39.9013136,-86.2919129
KS,Kansas,2019,Biomass,49588,38.4985464,-98.3834298
KY,Kentucky,2019,Biomass,60747,37.5336844,-85.2929801
LA,Louisiana,2019,Biomass,132355,30.708319,-91.6046207
MA,Massachusetts,2019,Biomass,58634,42.1565196,-71.4895915
MD,Maryland,2019,Biomass,43047,38.9466584,-76.6744939
ME,Maine,2019,Biomass,99933,45.4092843,-68.666616
MI,Michigan,2019,Biomass,169896,44.8441768,-85.6604907
MN,Minnesota,2019,Biomass,177934,46.3159573,-94.1996043
MO,Missouri,2019,Biomass,72791,38.3507508,-92.456782
MS,Mississippi,2019,Biomass,64866,32.6864714,-89.6561377
MT,Montana,2019,Biomass,22704,47.051177,-109.6348174
NC,North Carolina,2019,Biomass,148071,35.53971,-79.1308636
ND,North Dakota,2019,Biomass,34851,47.442174,-100.4608258
NE,Nebraska,2019,Biomass,126157,41.543305,-99.8118641
NH,New Hampshire,2019,Biomass,43973,43.6727945,-71.5841886
NJ,New Jersey,2019,Biomass,54030,40.1072744,-74.6652012
NM,New Mexico,2019,Biomass,26123,34.4346844,-106.131618
NV,Nevada,2019,Biomass,14802,39.3310928,-116.6151469
NY,New York,2019,Biomass,161674,42.9133974,-75.5962723
OH,Ohio,2019,Biomass,132305,40.4149297,-82.7119975
OK,Oklahoma,2019,Biomass,53856,35.5900815,-97.4867789
OR,Oregon,2019,Biomass,104646,43.9717125,-120.6229578
PA,Pennsylvania,2019,Biomass,165186,40.9046042,-77.8275233
RI,Rhode Island,2019,Biomass,9464,41.596485,-71.5264901
SC,South Carolina,2019,Biomass,130547,33.8741776,-80.8542639
SD,South Dakota,2019,Biomass,72086,44.4467957,-100.2381762
TN,Tennessee,2019,Biomass,97855,35.85846,-86.3496339
TX,Texas,2019,Biomass,250473,31.4347032,-99.2818238
UT,Utah,2019,Biomass,17805,39.3349925,-111.6563326
VA,Virginia,2019,Biomass,146912,37.5222512,-78.6681938
VT,Vermont,2019,Biomass,25744,44.0589536,-72.6710173
WA,Washington,2019,Biomass,146068,47.4073238,-120.5757999
WI,Wisconsin,2019,Biomass,160390,44.6309071,-89.7093916
WV,West Virginia,2019,Biomass,20385,38.6472854,-80.6183274
WY,Wyoming,2019,Biomass,8755,42.9896591,-107.5443922
AK,Alaska,2020,Biomass,3088,63.347356,-152.8397334
AL,Alabama,2020,Biomass,188468,32.7395785,-86.8434469
AR,Arkansas,2020,Biomass,73832,34.8955256,-92.4446262
AZ,Arizona,2020,Biomass,33132,34.2039362,-111.6063449
CA,California,2020,Biomass,397310,37.1551773,-119.5434183
CO,Colorado,2020,Biomass,35403,38.9937669,-105.5087122
CT,Connecticut,2020,Biomass,41142,41.5798637,-72.7466572
DC,District of Columbia,2020,Biomass,1873,38.9042429,-77.0165243
DE,Delaware,2020,Biomass,5682,38.9985661,-75.441644
FL,Florida,2020,Biomass,214041,28.3989775,-82.5143005
GA,Georgia,2020,Biomass,256340,32.6295789,-83.4235109
HI,Hawaii,2020,Biomass,8170,19.8281671,-155.4950421
IA,Iowa,2020,Biomass,243771,42.0700227,-93.4933492
ID,Idaho,2020,Biomass,33817,44.348422,-114.558854
IL,Illinois,2020,Biomass,146778,40.1028754,-89.1526108
IN,Indiana,2020,Biomass,110452,39.9013136,-86.2919129
KS,Kansas,2020,Biomass,46582,38.4985464,-98.3834298
KY,Kentucky,2020,Biomass,48952,37.5336844,-85.2929801
LA,Louisiana,2020,Biomass,128412,30.708319,-91.6046207
MA,Massachusetts,2020,Biomass,53867,42.1565196,-71.4895915
MD,Maryland,2020,Biomass,35034,38.9466584,-76.6744939
ME,Maine,2020,Biomass,78572,45.4092843,-68.666616
MI,Michigan,2020,Biomass,147773,44.8441768,-85.6604907
MN,Minnesota,2020,Biomass,155131,46.3159573,-94.1996043
MO,Missouri,2020,Biomass,57273,38.3507508,-92.456782
MS,Mississippi,2020,Biomass,62578,32.6864714,-89.6561377
MT,Montana,2020,Biomass,12132,47.051177,-109.6348174
NC,North Carolina,2020,Biomass,143010,35.53971,-79.1308636
ND,North Dakota,2020,Biomass,33854,47.442174,-100.4608258
NE,Nebraska,2020,Biomass,108136,41.543305,-99.8118641
NH,New Hampshire,2020,Biomass,31161,43.6727945,-71.5841886
NJ,New Jersey,2020,Biomass,51398,40.1072744,-74.6652012
NM,New Mexico,2020,Biomass,16513,34.4346844,-106.131618
NV,Nevada,2020,Biomass,12405,39.3310928,-116.6151469
NY,New York,2020,Biomass,131325,42.9133974,-75.5962723
OH,Ohio,2020,Biomass,125566,40.4149297,-82.7119975
OK,Oklahoma,2020,Biomass,56382,35.5900815,-97.4867789
OR,Oregon,2020,Biomass,88460,43.9717125,-120.6229578
PA,Pennsylvania,2020,Biomass,150264,40.9046042,-77.8275233
RI,Rhode Island,2020,Biomass,9354,41.596485,-71.5264901
SC,South Carolina,2020,Biomass,122992,33.8741776,-80.8542639
SD,South Dakota,2020,Biomass,68925,44.4467957,-100.2381762
TN,Tennessee,2020,Biomass,88391,35.85846,-86.3496339
TX,Texas,2020,Biomass,234044,31.4347032,-99.2818238
UT,Utah,2020,Biomass,15898,39.3349925,-111.6563326
VA,Virginia,2020,Biomass,148476,37.5222512,-78.6681938
VT,Vermont,2020,Biomass,14104,44.0589536,-72.6710173
WA,Washington,2020,Biomass,111651,47.4073238,-120.5757999
WI,Wisconsin,2020,Biomass,129413,44.6309071,-89.7093916
WV,West Virginia,2020,Biomass,13964,38.6472854,-80.6183274
WY,Wyoming,2020,Biomass,5146,42.9896591,-107.5443922
AK,Alaska,2021,Biomass,3153,63.347356,-152.8397334
AL,Alabama,2021,Biomass,198543,32.7395785,-86.8434469
AR,Arkansas,2021,Biomass,72939,34.8955256,-92.4446262
AZ,Arizona,2021,Biomass,35287,34.2039362,-111.6063449
CA,California,2021,Biomass,462829,37.1551773,-119.5434183
CO,Colorado,2021,Biomass,36334,38.9937669,-105.5087122
CT,Connecticut,2021,Biomass,42781,41.5798637,-72.7466572
DC,District of Columbia,2021,Biomass,1897,38.9042429,-77.0165243
DE,Delaware,2021,Biomass,5995,38.9985661,-75.441644
FL,Florida,2021,Biomass,221885,28.3989775,-82.5143005
GA,Georgia,2021,Biomass,258089,32.6295789,-83.4235109
HI,Hawaii,2021,Biomass,8816,19.8281671,-155.4950421
IA,Iowa,2021,Biomass,256935,42.0700227,-93.4933492
ID,Idaho,2021,Biomass,33826,44.348422,-114.558854
IL,Illinois,2021,Biomass,150154,40.1028754,-89.1526108
IN,Indiana,2021,Biomass,121697,39.9013136,-86.2919129
KS,Kansas,2021,Biomass,46363,38.4985464,-98.3834298
KY,Kentucky,2021,Biomass,51928,37.5336844,-85.2929801
LA,Louisiana,2021,Biomass,128794,30.708319,-91.6046207
MA,Massachusetts,2021,Biomass,55621,42.1565196,-71.4895915
MD,Maryland,2021,Biomass,37402,38.9466584,-76.6744939
ME,Maine,2021,Biomass,76566,45.4092843,-68.666616
MI,Michigan,2021,Biomass,155433,44.8441768,-85.6604907
MN,Minnesota,2021,Biomass,163547,46.3159573,-94.1996043
MO,Missouri,2021,Biomass,58533,38.3507508,-92.456782
MS,Mississippi,2021,Biomass,63655,32.6864714,-89.6561377
MT,Montana,2021,Biomass,12290,47.051177,-109.6348174
NC,North Carolina,2021,Biomass,138045,35.53971,-79.1308636
ND,North Dakota,2021,Biomass,33921,47.442174,-100.4608258
NE,Nebraska,2021,Biomass,120181,41.543305,-99.8118641
NH,New Hampshire,2021,Biomass,32487,43.6727945,-71.5841886
NJ,New Jersey,2021,Biomass,53825,40.1072744,-74.6652012
NM,New Mexico,2021,Biomass,17390,34.4346844,-106.131618
NV,Nevada,2021,Biomass,13735,39.3310928,-116.6151469
NY,New York,2021,Biomass,135921,42.9133974,-75.5962723
OH,Ohio,2021,Biomass,129100,40.4149297,-82.7119975
OK,Oklahoma,2021,Biomass,56130,35.5900815,-97.4867789
OR,Oregon,2021,Biomass,89886,43.9717125,-120.6229578
PA,Pennsylvania,2021,Biomass,151173,40.9046042,-77.8275233
RI,Rhode Island,2021,Biomass,8808,41.596485,-71.5264901
